source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
,,,,,,,,,,,,,,,,,,,,,,,,,93.002747,23.068354,LandslideGuard_Project_Master,,,,23.068354,93.002747,23.068354,93.002747,True,23.068,93.003,,IND-INV-030346,INVENTORY,,,unknown,Mizoram,Lunglei,,,,Rock,Slide,,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/2,,GSI:21174,1.0,GSI,False,SOURCE,HIGH,23.068_93.003,,False,,OBJECTID=21174
,,,,,,,,,,,,,,,,,,,,,,,,,93.020531,23.08989,LandslideGuard_Project_Master,,,,23.08989,93.020531,23.08989,93.020531,True,23.09,93.021,,IND-INV-030347,INVENTORY,,,unknown,Mizoram,Serchhip,,,Rainfall and anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/4,,GSI:21194,1.0,GSI,False,SOURCE,HIGH,23.090_93.021,,False,,OBJECTID=21194
,,,,,,,,,,,,,,,,,,,,,,,,,93.031219,23.143806,LandslideGuard_Project_Master,,,,23.143806,93.031219,23.143806,93.031219,True,23.144,93.031,,IND-INV-030348,INVENTORY,,,unknown,Mizoram,Serchhip,,,Rainfall and anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/8,,GSI:21001,1.0,GSI,False,SOURCE,HIGH,23.144_93.031,,False,,OBJECTID=21001
,,,,,,,,,,,,,,,,,,,,,,,,,93.055832,23.148056,LandslideGuard_Project_Master,,,,23.148056,93.055832,23.148056,93.055832,True,23.148,93.056,,IND-INV-030349,INVENTORY,,,unknown,Mizoram,Serchhip,,,Rainfall and anthropogenic,Debris,Slide,Inactive,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/9,,GSI:21002,1.0,GSI,False,SOURCE,HIGH,23.148_93.056,,False,,OBJECTID=21002
,,,,,,,,,,,,,,,,,,,,,,,,,93.080002,23.057222,LandslideGuard_Project_Master,,,,23.057222,93.080002,23.057222,93.080002,True,23.057,93.08,,IND-INV-030350,INVENTORY,,,unknown,Mizoram,Serchhip,,,Rainfall and anthropogenic,Rock,Slide,Inactive,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/1,,GSI:21173,1.0,GSI,False,SOURCE,HIGH,23.057_93.080,,False,,OBJECTID=21173
,,,,,,,,,,,,,,,,,,,,,,,,,93.038437,22.983683,LandslideGuard_Project_Master,,,,22.983683,93.038437,22.983683,93.038437,True,22.984,93.038,,IND-INV-030351,INVENTORY,,,unknown,Mizoram,Lunglei,,,Rainfall and anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/LUN/84F01/2018/3,,GSI:21172,1.0,GSI,False,SOURCE,HIGH,22.984_93.038,,False,,OBJECTID=21172
,,,,,,,,,,,,,,,,,,,,,,,,,93.142487,23.14085,LandslideGuard_Project_Master,,,,23.14085,93.142487,23.14085,93.142487,True,23.141,93.142,,IND-INV-030352,INVENTORY,,,unknown,Mizoram,Serchhip,,,Rainfall and anthropogenic,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/7,,GSI:21000,1.0,GSI,False,SOURCE,HIGH,23.141_93.142,,False,,OBJECTID=21000
,,,,,,,,,,,,,,,,,,,,,,,,,93.145889,23.124069,LandslideGuard_Project_Master,,,,23.124069,93.145889,23.124069,93.145889,True,23.124,93.146,,IND-INV-030353,INVENTORY,,,unknown,Mizoram,Serchhip,,,Anthropogenic,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/6,,GSI:21320,1.0,GSI,False,SOURCE,HIGH,23.124_93.146,,False,,OBJECTID=21320
,,,,,,,,,,,,,,,,,,,,,,,,,93.218956,23.072695,LandslideGuard_Project_Master,,,,23.072695,93.218956,23.072695,93.218956,True,23.073,93.219,,IND-INV-030354,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/3,,GSI:21193,1.0,GSI,False,SOURCE,HIGH,23.073_93.219,,False,,OBJECTID=21193
,,,,,,,,,,,,,,,,,,,,,,,,,93.200974,23.08964,LandslideGuard_Project_Master,,,,23.08964,93.200974,23.08964,93.200974,True,23.09,93.201,,IND-INV-030355,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/SER/84F01/2018/5,,GSI:21319,1.0,GSI,False,SOURCE,HIGH,23.090_93.201,,False,,OBJECTID=21319
,,,,,,,,,,,,,,,,,,,,,,,,,93.28066,23.152298,LandslideGuard_Project_Master,,,,23.152298,93.28066,23.152298,93.28066,True,23.152,93.281,,IND-INV-030356,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/16,,GSI:16715,1.0,GSI,False,SOURCE,HIGH,23.152_93.281,,False,,OBJECTID=16715
,,,,,,,,,,,,,,,,,,,,,,,,,93.282333,23.151444,LandslideGuard_Project_Master,,,,23.151444,93.282333,23.151444,93.282333,True,23.151,93.282,,IND-INV-030357,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/17,,GSI:16733,1.0,GSI,False,SOURCE,HIGH,23.151_93.282,,False,,OBJECTID=16733
,,,,,,,,,,,,,,,,,,,,,,,,,93.283077,23.151417,LandslideGuard_Project_Master,,,,23.151417,93.283077,23.151417,93.283077,True,23.151,93.283,,IND-INV-030358,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/18,,GSI:16734,1.0,GSI,False,SOURCE,HIGH,23.151_93.283,,False,,OBJECTID=16734
,,,,,,,,,,,,,,,,,,,,,,,,,93.283462,23.15114,LandslideGuard_Project_Master,,,,23.15114,93.283462,23.15114,93.283462,True,23.151,93.283,,IND-INV-030359,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/19,,GSI:16735,1.0,GSI,False,SOURCE,HIGH,23.151_93.283,,False,,OBJECTID=16735
,,,,,,,,,,,,,,,,,,,,,,,,,93.275647,23.059264,LandslideGuard_Project_Master,,,,23.059264,93.275647,23.059264,93.275647,True,23.059,93.276,,IND-INV-030360,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/46,,GSI:16063,1.0,GSI,False,SOURCE,HIGH,23.059_93.276,,False,,OBJECTID=16063
,,,,,,,,,,,,,,,,,,,,,,,,,93.276033,23.059174,LandslideGuard_Project_Master,,,,23.059174,93.276033,23.059174,93.276033,True,23.059,93.276,,IND-INV-030361,INVENTORY,,,unknown,Mizoram,Champhai,,,Anthropogenic,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/47,,GSI:16089,1.0,GSI,False,SOURCE,HIGH,23.059_93.276,,False,,OBJECTID=16089
,,,,,,,,,,,,,,,,,,,,,,,,,93.280568,23.058,LandslideGuard_Project_Master,,,,23.058,93.280568,23.058,93.280568,True,23.058,93.281,,IND-INV-030362,INVENTORY,,,unknown,Mizoram,Champhai,,,Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/48,,GSI:16090,1.0,GSI,False,SOURCE,HIGH,23.058_93.281,,False,,OBJECTID=16090
,,,,,,,,,,,,,,,,,,,,,,,,,93.26673,23.026818,LandslideGuard_Project_Master,,,,23.026818,93.26673,23.026818,93.26673,True,23.027,93.267,,IND-INV-030363,INVENTORY,,,unknown,Mizoram,Champhai,,,,Rock,Fall,,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/3,,GSI:16934,1.0,GSI,False,SOURCE,HIGH,23.027_93.267,,False,,OBJECTID=16934
,,,,,,,,,,,,,,,,,,,,,,,,,93.307373,23.05214,LandslideGuard_Project_Master,,,,23.05214,93.307373,23.05214,93.307373,True,23.052,93.307,,IND-INV-030364,INVENTORY,,,unknown,Mizoram,Champhai,,,,Rock,Fall,,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/1,,GSI:16917,1.0,GSI,False,SOURCE,HIGH,23.052_93.307,,False,,OBJECTID=16917
,,,,,,,,,,,,,,,,,,,,,,,,,93.306394,23.051673,LandslideGuard_Project_Master,,,,23.051673,93.306394,23.051673,93.306394,True,23.052,93.306,,IND-INV-030365,INVENTORY,,,unknown,Mizoram,Champhai,,,,Rock,Fall,,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/2,,GSI:16918,1.0,GSI,False,SOURCE,HIGH,23.052_93.306,,False,,OBJECTID=16918
,,,,,,,,,,,,,,,,,,,,,,,,,93.315313,23.075896,LandslideGuard_Project_Master,,,,23.075896,93.315313,23.075896,93.315313,True,23.076,93.315,,IND-INV-030366,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/43,,GSI:16060,1.0,GSI,False,SOURCE,HIGH,23.076_93.315,,False,,OBJECTID=16060
,,,,,,,,,,,,,,,,,,,,,,,,,93.315391,23.075703,LandslideGuard_Project_Master,,,,23.075703,93.315391,23.075703,93.315391,True,23.076,93.315,,IND-INV-030367,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/44,,GSI:16061,1.0,GSI,False,SOURCE,HIGH,23.076_93.315,,False,,OBJECTID=16061
,,,,,,,,,,,,,,,,,,,,,,,,,93.315376,23.075575,LandslideGuard_Project_Master,,,,23.075575,93.315376,23.075575,93.315376,True,23.076,93.315,,IND-INV-030368,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/45,,GSI:16062,1.0,GSI,False,SOURCE,HIGH,23.076_93.315,,False,,OBJECTID=16062
,,,,,,,,,,,,,,,,,,,,,,,,,93.321054,23.081345,LandslideGuard_Project_Master,,,,23.081345,93.321054,23.081345,93.321054,True,23.081,93.321,,IND-INV-030369,INVENTORY,,,unknown,Mizoram,Champhai,,,,Rock,Fall,,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/42,,GSI:16743,1.0,GSI,False,SOURCE,HIGH,23.081_93.321,,False,,OBJECTID=16743
,,,,,,,,,,,,,,,,,,,,,,,,,93.320633,23.081569,LandslideGuard_Project_Master,,,,23.081569,93.320633,23.081569,93.320633,True,23.082,93.321,,IND-INV-030370,INVENTORY,,,unknown,Mizoram,Champhai,,,,Rock,Fall,,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/41,,GSI:16742,1.0,GSI,False,SOURCE,HIGH,23.082_93.321,,False,,OBJECTID=16742
,,,,,,,,,,,,,,,,,,,,,,,,,93.296204,23.127266,LandslideGuard_Project_Master,,,,23.127266,93.296204,23.127266,93.296204,True,23.127,93.296,,IND-INV-030371,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/40,,GSI:16741,1.0,GSI,False,SOURCE,HIGH,23.127_93.296,,False,,OBJECTID=16741
,,,,,,,,,,,,,,,,,,,,,,,,,93.293979,23.131158,LandslideGuard_Project_Master,,,,23.131158,93.293979,23.131158,93.293979,True,23.131,93.294,,IND-INV-030372,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/39,,GSI:16740,1.0,GSI,False,SOURCE,HIGH,23.131_93.294,,False,,OBJECTID=16740
,,,,,,,,,,,,,,,,,,,,,,,,,93.288852,23.138981,LandslideGuard_Project_Master,,,,23.138981,93.288852,23.138981,93.288852,True,23.139,93.289,,IND-INV-030373,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/34,,GSI:16717,1.0,GSI,False,SOURCE,HIGH,23.139_93.289,,False,,OBJECTID=16717
,,,,,,,,,,,,,,,,,,,,,,,,,93.289294,23.139244,LandslideGuard_Project_Master,,,,23.139244,93.289294,23.139244,93.289294,True,23.139,93.289,,IND-INV-030374,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/33,,GSI:16716,1.0,GSI,False,SOURCE,HIGH,23.139_93.289,,False,,OBJECTID=16716
,,,,,,,,,,,,,,,,,,,,,,,,,93.287063,23.145214,LandslideGuard_Project_Master,,,,23.145214,93.287063,23.145214,93.287063,True,23.145,93.287,,IND-INV-030375,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/27,,GSI:16921,1.0,GSI,False,SOURCE,HIGH,23.145_93.287,,False,,OBJECTID=16921
,,,,,,,,,,,,,,,,,,,,,,,,,93.287758,23.14953,LandslideGuard_Project_Master,,,,23.14953,93.287758,23.14953,93.287758,True,23.15,93.288,,IND-INV-030376,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/22,,GSI:16899,1.0,GSI,False,SOURCE,HIGH,23.150_93.288,,False,,OBJECTID=16899
,,,,,,,,,,,,,,,,,,,,,,,,,93.286358,23.150818,LandslideGuard_Project_Master,,,,23.150818,93.286358,23.150818,93.286358,True,23.151,93.286,,IND-INV-030377,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/21,,GSI:16737,1.0,GSI,False,SOURCE,HIGH,23.151_93.286,,False,,OBJECTID=16737
,,,,,,,,,,,,,,,,,,,,,,,,,93.28563,23.150924,LandslideGuard_Project_Master,,,,23.150924,93.28563,23.150924,93.28563,True,23.151,93.286,,IND-INV-030378,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/20,,GSI:16736,1.0,GSI,False,SOURCE,HIGH,23.151_93.286,,False,,OBJECTID=16736
,,,,,,,,,,,,,,,,,,,,,,,,,93.30675,23.146333,LandslideGuard_Project_Master,,,,23.146333,93.30675,23.146333,93.30675,True,23.146,93.307,,IND-INV-030379,INVENTORY,,,unknown,Mizoram,Champhai,Vaphai slide,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/24,,GSI:16901,1.0,GSI,False,SOURCE,HIGH,23.146_93.307,,False,,OBJECTID=16901
,,,,,,,,,,,,,,,,,,,,,,,,,93.30625,23.1465,LandslideGuard_Project_Master,,,,23.1465,93.30625,23.1465,93.30625,True,23.146,93.306,,IND-INV-030380,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/6,,GSI:16937,1.0,GSI,False,SOURCE,HIGH,23.146_93.306,,False,,OBJECTID=16937
,,,,,,,,,,,,,,,,,,,,,,,,,93.306249,23.146464,LandslideGuard_Project_Master,,,,23.146464,93.306249,23.146464,93.306249,True,23.146,93.306,,IND-INV-030381,INVENTORY,,,unknown,Mizoram,Champhai,Vaphai slide,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/23,,GSI:16900,1.0,GSI,False,SOURCE,HIGH,23.146_93.306,,False,,OBJECTID=16900
,,,,,,,,,,,,,,,,,,,,,,,,,93.306889,23.146056,LandslideGuard_Project_Master,,,,23.146056,93.306889,23.146056,93.306889,True,23.146,93.307,,IND-INV-030382,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/25,,GSI:16919,1.0,GSI,False,SOURCE,HIGH,23.146_93.307,,False,,OBJECTID=16919
,,,,,,,,,,,,,,,,,,,,,,,,,93.306544,23.14572,LandslideGuard_Project_Master,,,,23.14572,93.306544,23.14572,93.306544,True,23.146,93.307,,IND-INV-030383,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/26,,GSI:16920,1.0,GSI,False,SOURCE,HIGH,23.146_93.307,,False,,OBJECTID=16920
,,,,,,,,,,,,,,,,,,,,,,,,,93.31485,23.136712,LandslideGuard_Project_Master,,,,23.136712,93.31485,23.136712,93.31485,True,23.137,93.315,,IND-INV-030384,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/35,,GSI:16718,1.0,GSI,False,SOURCE,HIGH,23.137_93.315,,False,,OBJECTID=16718
,,,,,,,,,,,,,,,,,,,,,,,,,93.314856,23.136654,LandslideGuard_Project_Master,,,,23.136654,93.314856,23.136654,93.314856,True,23.137,93.315,,IND-INV-030385,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/36,,GSI:16719,1.0,GSI,False,SOURCE,HIGH,23.137_93.315,,False,,OBJECTID=16719
,,,,,,,,,,,,,,,,,,,,,,,,,93.338272,23.141408,LandslideGuard_Project_Master,,,,23.141408,93.338272,23.141408,93.338272,True,23.141,93.338,,IND-INV-030386,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/29,,GSI:16923,1.0,GSI,False,SOURCE,HIGH,23.141_93.338,,False,,OBJECTID=16923
,,,,,,,,,,,,,,,,,,,,,,,,,93.33848,23.141445,LandslideGuard_Project_Master,,,,23.141445,93.33848,23.141445,93.33848,True,23.141,93.338,,IND-INV-030387,INVENTORY,,,unknown,Mizoram,Champhai,,,Anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/28,,GSI:16922,1.0,GSI,False,SOURCE,HIGH,23.141_93.338,,False,,OBJECTID=16922
,,,,,,,,,,,,,,,,,,,,,,,,,93.344976,23.140294,LandslideGuard_Project_Master,,,,23.140294,93.344976,23.140294,93.344976,True,23.14,93.345,,IND-INV-030388,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/32,,GSI:16699,1.0,GSI,False,SOURCE,HIGH,23.140_93.345,,False,,OBJECTID=16699
,,,,,,,,,,,,,,,,,,,,,,,,,93.343504,23.140461,LandslideGuard_Project_Master,,,,23.140461,93.343504,23.140461,93.343504,True,23.14,93.344,,IND-INV-030389,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/30,,GSI:16940,1.0,GSI,False,SOURCE,HIGH,23.140_93.344,,False,,OBJECTID=16940
,,,,,,,,,,,,,,,,,,,,,,,,,93.343507,23.14046,LandslideGuard_Project_Master,,,,23.14046,93.343507,23.14046,93.343507,True,23.14,93.344,,IND-INV-030390,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Soil,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/31,,GSI:16941,1.0,GSI,False,SOURCE,HIGH,23.140_93.344,,False,,OBJECTID=16941
,,,,,,,,,,,,,,,,,,,,,,,,,93.368506,23.135434,LandslideGuard_Project_Master,,,,23.135434,93.368506,23.135434,93.368506,True,23.135,93.369,,IND-INV-030391,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/37,,GSI:16720,1.0,GSI,False,SOURCE,HIGH,23.135_93.369,,False,,OBJECTID=16720
,,,,,,,,,,,,,,,,,,,,,,,,,93.368299,23.135405,LandslideGuard_Project_Master,,,,23.135405,93.368299,23.135405,93.368299,True,23.135,93.368,,IND-INV-030392,INVENTORY,,,unknown,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,MZ/CHA/84E08/2017/38,,GSI:16739,1.0,GSI,False,SOURCE,HIGH,23.135_93.368,,False,,OBJECTID=16739
,,,,,,,,,,,,,,,,,,,,,,,,,93.12,22.21,LandslideGuard_Project_Master,,,,22.21,93.12,22.21,93.12,True,22.21,93.12,,IND-INV-030393,INVENTORY,2017.0,,year,Mizoram,Saiha,Mawhro chapi slide 2,2017.0,Rainfall,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F04/2020/18,,GSI:28459,1.0,GSI,False,SOURCE,HIGH,22.210_93.120,,False,,OBJECTID=28459
,,,,,,,,,,,,,,,,,,,,,,,,,93.12,22.21,LandslideGuard_Project_Master,,,,22.21,93.12,22.21,93.12,True,22.21,93.12,,IND-INV-030394,INVENTORY,2017.0,,year,Mizoram,Saiha,Mawhro chapi slide 3,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F04/2020/19,,GSI:28460,1.0,GSI,False,SOURCE,HIGH,22.210_93.120,,False,,OBJECTID=28460
,,,,,,,,,,,,,,,,,,,,,,,,,93.13,22.2,LandslideGuard_Project_Master,,,,22.2,93.13,22.2,93.13,True,22.2,93.13,,IND-INV-030395,INVENTORY,2017.0,,year,Mizoram,Saiha,Mawhro chapi slide 1,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F04/2020/17,,GSI:28458,1.0,GSI,False,SOURCE,HIGH,22.200_93.130,,False,,OBJECTID=28458
,,,,,,,,,,,,,,,,,,,,,,,,,93.11,22.22,LandslideGuard_Project_Master,,,,22.22,93.11,22.22,93.11,True,22.22,93.11,,IND-INV-030396,INVENTORY,2017.0,,year,Mizoram,Saiha,Mawhro chapi slide 4,2017.0,Rainfall,Debris,Slide,Stabilized,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F04/2020/20,,GSI:28461,1.0,GSI,False,SOURCE,HIGH,22.220_93.110,,False,,OBJECTID=28461
,,,,,,,,,,,,,,,,,,,,,,,,,93.14,22.32,LandslideGuard_Project_Master,,,,22.32,93.14,22.32,93.14,True,22.32,93.14,,IND-INV-030397,INVENTORY,,,unknown,Mizoram,Saiha,South of Siata village slide,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/11,,GSI:28417,1.0,GSI,False,SOURCE,HIGH,22.320_93.140,,False,,OBJECTID=28417
,,,,,,,,,,,,,,,,,,,,,,,,,93.08,22.29,LandslideGuard_Project_Master,,,,22.29,93.08,22.29,93.08,True,22.29,93.08,,IND-INV-030398,INVENTORY,,,unknown,Mizoram,Saiha,SW of Chheillu slide 4,,Rainfall,Debris,Slide,Reactivated,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/10,,GSI:28416,1.0,GSI,False,SOURCE,HIGH,22.290_93.080,,False,,OBJECTID=28416
,,,,,,,,,,,,,,,,,,,,,,,,,93.09,22.29,LandslideGuard_Project_Master,,,,22.29,93.09,22.29,93.09,True,22.29,93.09,,IND-INV-030399,INVENTORY,2017.0,,year,Mizoram,Saiha,Chheihlu Mawhro section slide 3,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/30,,GSI:28436,1.0,GSI,False,SOURCE,HIGH,22.290_93.090,,False,,OBJECTID=28436
,,,,,,,,,,,,,,,,,,,,,,,,,93.09,22.28,LandslideGuard_Project_Master,,,,22.28,93.09,22.28,93.09,True,22.28,93.09,,IND-INV-030400,INVENTORY,2017.0,,year,Mizoram,Saiha,Chheihlu Mawhro section slide 2,2017.0,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/29,,GSI:28435,1.0,GSI,False,SOURCE,HIGH,22.280_93.090,,False,,OBJECTID=28435
,,,,,,,,,,,,,,,,,,,,,,,,,93.08,22.28,LandslideGuard_Project_Master,,,,22.28,93.08,22.28,93.08,True,22.28,93.08,,IND-INV-030401,INVENTORY,2017.0,,year,Mizoram,Saiha,SW of Chheillu slide 1,2017.0,Rainfall,Debris,Slide,Reactivated,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/7,,GSI:28413,1.0,GSI,False,SOURCE,HIGH,22.280_93.080,,False,,OBJECTID=28413
,,,,,,,,,,,,,,,,,,,,,,,,,93.08,22.28,LandslideGuard_Project_Master,,,,22.28,93.08,22.28,93.08,True,22.28,93.08,,IND-INV-030402,INVENTORY,,,unknown,Mizoram,Saiha,SW of Chheillu slide 2,,Rainfall,Debris,Slide,Reactivated,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/8,,GSI:28414,1.0,GSI,False,SOURCE,HIGH,22.280_93.080,,False,,OBJECTID=28414
,,,,,,,,,,,,,,,,,,,,,,,,,93.08,22.28,LandslideGuard_Project_Master,,,,22.28,93.08,22.28,93.08,True,22.28,93.08,,IND-INV-030403,INVENTORY,,,unknown,Mizoram,Saiha,SW of Chheillu slide 3,,Rainfall,Debris,Slide,Suspended,0.0,,Geological Survey of India (GSI) inventory,MZ/SAI/84F03/2020/9,,GSI:28415,1.0,GSI,False,SOURCE,HIGH,22.280_93.080,,False,,OBJECTID=28415
