source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,elevation,slope,aspect,soil_id,landcover_class,all_features_available
Red Cross - Field reports,https://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2987,147.0,7/30/2007 0:00,Lawngtlai,road networks disrupted,Lawngtlai,25km,landslide,downpour,medium,unknown,0.0,0.0,glc,147.0,India,IN,Mizoram,22654.0,Saiha,9.62825,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.899,22.533,India_Media_Catalog,7/30/2007 0:00,2007-07-30 00:00:00,2007-07-30,22.533,92.899,22.533,92.899,True,22.533,92.899,2007-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.10986328125,22.68686866760254,244.9351043701172,4301.0,30.0,True
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,4382.0,6/3/2012 0:00," between Harangajao and Mailongdisa, Assa,","Torrential rain in the Barail Hill range for the past many days triggered landslides at least five places along the Lumding-Silchar section of Northeast Frontier Railway (NFR) early on Sunday. Authorities have suspended and regulated services of all the trains in this 214-km section until tracks are cleared.   A senior official of NFR here said at around 3am on Sunday, a large amount of soil and mud, boulders and trees came down the Borail Hill on the tracks at five different places in Dima Hasao district. The affected places are between Harangajao and Mailongdisa, Bandarkhal and Chandranathpur, Maibang and Daotohaja, Lower Haflong and Bagetar and between Mahur and Migrendisa."," between Harangajao and Mailongdisa, Assa,",5km,landslide,downpour,medium,unknown,0.0,0.0,glc,4382.0,India,IN,Assam,39982.0,Hāflong,16.97606,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.8573,25.1175,India_Media_Catalog,6/3/2012 0:00,2012-06-03 00:00:00,2012-06-03,25.1175,92.8573,25.1175,92.8573,True,25.118,92.857,2012-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.62811279296875,6.229365348815918,215.52430725097656,4276.0,10.0,True
beacononline.wordpress,http://beacononline.wordpress.com/2009/08/25/kalimpong-highway-doom-for-hill-economy/,1112.0,8/20/2009 0:00,"NH31A, Mile 27 near Rambi","Vehicles ply on 27 Mile, a landslide-affected stretch of NH31A, after fresh mudslide on Monday. The rain-triggered landslides and cave-ins have reduced the highway to a potholed and slushy track at numerous places, leading to frequent traffic jams and increase in travel time from two hours to more than double for Siliguri-bound vehicles from here on National Highway 31-A, lifeline for Sikkim and Kalimpong At least 10 places along the Highway had been hit by landslides, triggered by torrential rains over the past week. All these stretches, except Mile 27 area near Rambi have been cleared by the Border Roads Organisation (BRO).","NH31A, Mile 27 near Rambi",25km,mudslide,downpour,medium,unknown,0.0,0.0,glc,1112.0,India,IN,Sikkim,4026.0,Rangpo,0.50251,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.5287,27.1761,India_Media_Catalog,8/20/2009 0:00,2009-08-20 00:00:00,2009-08-20,27.1761,88.5287,27.1761,88.5287,True,27.176,88.529,2009-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.4311218261719,5.506807327270508,235.90911865234375,3662.0,50.0,True
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2424.0,9/13/2010 0:00,"near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram","Sep 15, 2010  AIZAWL: Aizawl-Champhai road also was blocked by landslides in two places near Tuivawl and Tuichang.  ZONET Champhai Corr. said, the road block near Tuivawl was cleared while men are still at work till in the afternoon to clear the road block near Tuichang.","near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram",25km,landslide,downpour,medium,unknown,0.0,0.0,glc,2424.0,India,IN,Mizoram,265331.0,Aizawl,26.45346,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.9296,23.591,India_Media_Catalog,9/13/2010 0:00,2010-09-13 00:00:00,2010-09-13,23.591,92.9296,23.591,92.9296,True,23.591,92.93,2010-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.679931640625,8.309388160705566,274.537841796875,4301.0,10.0,True
Sikkim times.com,http://www.thestatesman.net/page.arcview.php?clid=10&id=184730&usrsess=1,78.0,5/23/2007 0:00,"Pangthang, on road b/t Gangtok and North Sikkim",along highway,"Pangthang, on road b/t Gangtok and North Sikkim",50km,landslide,rain,medium,unknown,0.0,0.0,glc,78.0,India,IN,Sikkim,30700.0,Gangtok,1.48585,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.6069,27.3383,India_Media_Catalog,5/23/2007 0:00,2007-05-23 00:00:00,2007-05-23,27.3383,88.6069,27.3383,88.6069,True,27.338,88.607,2007-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.061279296875,21.31390380859375,211.17257690429688,3662.0,50.0,True
e-pao.net,http://e-pao.net/GP.asp?src=24..050913.sep13,5431.0,9/1/2013 0:00,"Tamenglong, Manipur","The incessant rains have caused mudslides causing great havoc in different parts of Tamenglong district. Many people have also lost their properties in the mudslides at Tamenglong town areas. One major mudslide was occurred at Tamenglong ward No.IV near the petrol pump. One store belonging to DM Wangiangdin has been totally damaged. His Alto Maruti car (Suzuki MN01X3673) which was kept inside the store house was also partially damaged by the mudslide. The residence of one Asam Gonmei has also been submerged by the mudslide, leading to lose of all properties. On account of the mudslide, Tamei- Tamenglong road has remained cut off since September 1.","Tamenglong, Manipur",5km,mudslide,continuous_rain,medium,unknown,0.0,0.0,glc,5431.0,India,IN,Assam,7176.0,Mahur,45.4148,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.5063,24.9829,India_Media_Catalog,9/1/2013 0:00,2013-09-01 00:00:00,2013-09-01,24.9829,93.5063,24.9829,93.5063,True,24.983,93.506,2013-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.7689208984375,28.769378662109375,13.746570587158203,4301.0,10.0,True
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2011-06-30/guwahati/29720982_1_heavy-rains-highway,3672.0,6/29/2011 0:00,"Portions of NH 39, Connectin Manipur with Assam via Nagaland","Heavy downpour in the past few days threatens to cut off Nagaland and neighbouring Manipur from the rest of the country. Continuing heavy showers have caused landslides and led to the sinking of a portion of NH 39, creating immense hardship to the people residing here. NH 39, the lifeline of the two northeastern states, connects Manipur with Assam via Nagaland.  If the monsoon showers continue with the same intensity, it is expected that the sunken portion of the highway will have to be closed as it has already become difficult for vehicles to pass through the place.  The main concern of the administrative authorities is the landslide area at the old Kohima Municipal Council (KMC) dumping site about 7 km away from the state capital where mudslides have started with the arrival of the monsoon, leading to disruption of vehicular traffic. Passengers travelling between Kohima and Dimapur have also complained that it is already taking hours to reach their destination.  ","Portions of NH 39, Connectin Manipur with Assam via Nagaland",unknown,landslide,downpour,medium,unknown,0.0,0.0,glc,3672.0,India,IN,Assam,8364.0,Maibong,32.43398,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.3613,25.5125,India_Media_Catalog,6/29/2011 0:00,2011-06-29 00:00:00,2011-06-29,25.5125,93.3613,25.5125,93.3613,True,25.512,93.361,2011-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.4480895996094,6.186566352844238,181.83233642578125,4255.0,10.0,True
isikkim.com,http://isikkim.com/2011-09-landslide-disrupts-gangtok-mangan-highway-again-30-3/,3997.0,9/30/2011 0:00,Mangan : The slide which occurred at Thingchim around 18 kilometers from Mangan towards Gangtok has disrupted the Mangan-Gangtok traffic again. The s*,"The slide which occurred at Thingchim around 18 kilometers from Mangan towards Gangtok has disrupted the Mangan-Gangtok traffic again. The slide occurred recently which had brought big boulders that cover the stretch of around 40 feet. The restoration of the traffic has not been ascertained yet. The vehicles plying to the North District headquarter has been enrooted from Singtam via Dikchu Road. The commuters plying to Namok, Sweyem, Mangshilla and of some areas have to transship from this point.",,10km,landslide,unknown,medium,unknown,0.0,0.0,glc,3997.0,India,IN,,1464.0,Mangan,3.57379,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.5575,27.5161,India_Media_Catalog,9/30/2011 0:00,2011-09-30 00:00:00,2011-09-30,27.5161,88.5575,27.5161,88.5575,True,27.516,88.558,2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.0126953125,26.525320053100586,328.2363586425781,3662.0,10.0,True
e-pao,http://www.e-pao.net/GP.asp?src=28..210810.aug10,2253.0,8/15/2010 23:00,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur","Since the Chingai-Quingai road has been sunk due to landslides at various points following heavy rainfall that occured twice during the past 20 days, nearly 5,000 villagers of five villages in the sub-division are facing the alarming possibility of starvation.  The road from Chingai to Quingai in Chingai sub-division of Ukhrul district connects Quingai, Chalou, New Tasom, Tasom CV and Tasom Khullen villages.  However, the road has been disconnected in various places due to heavy rainfall that occurred on the night between July 29 and 30 and again on the night of August 15 .  According to Secretary, Information and Publicity, Northern Raphei Students' Union (NRSU), HAS Thuingaleng, nearly 5,000 villagers of the said villages have been facing extreme hardship.  The wooden bridge over Rondei river had been washed away by the powerful current of the river disconnecting the road.  Moreover, landslides have occurred completely blocking the road at different places.  However, due to the heavy","Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur",25km,landslide,downpour,medium,unknown,0.0,0.0,glc,2253.0,India,IN,Manipur,15118.0,Phek,39.51186,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.48265093,25.31006064,India_Media_Catalog,8/15/2010 23:00,2010-08-15 23:00:00,2010-08-15,25.31006064,94.48265093,25.31006064,94.48265093,True,25.31,94.483,2010-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.9505615234375,29.56004524230957,126.68748474121094,4276.0,30.0,True
kanglaonline,http://www.kanglaonline.com/index.php?template=headline&newsid=48686&typeid=2,1108.0,8/20/2009 0:00,"Tamei, Tamenglong district on Imphal-Tamenglong (IT) road","Landslides on the Imphal-Tamenglong (IT) road have put the people of Tamei, Tamenglong district in difficult times as the stock of essential supplies required for daily use are running short and the concerned department of the state government is not doing anything about the matter, said Poujeng, chairman of Tamei headquarter authority. Due to the intermittent rains, landslides have occurred at 3/4 places on the IT road between Kangpokpi-Tamei and Tamei-Tamenglong at present and new landslides.","Tamei, Tamenglong district on Imphal-Tamenglong (IT) road",10km,landslide,downpour,medium,unknown,0.0,0.0,glc,1108.0,India,IN,Assam,7176.0,Mahur,44.34393,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.5,24.9925,India_Media_Catalog,8/20/2009 0:00,2009-08-20 00:00:00,2009-08-20,24.9925,93.5,24.9925,93.5,True,24.992,93.5,2009-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.68408203125,21.690649032592773,65.05585479736328,4301.0,50.0,True
Times of India,http://timesofindia.indiatimes.com/india/Landslides-in-Arunachal-Pradesh-due-to-incessant-rain/articleshow/37379365.cms,6105.0,6/26/2014 23:00,Arunachal Pradesh,"Landslides, triggered by incessant rain in the past couple of days have wrecked havoc in several districts of Arunachal Pradesh throwing life out of gear. While flood-like situation prevails in low-lying areas of various districts, road link between Nirjuli and Banderdewa near here has been snapped due to damage of several culverts along the NH 52(A), the life line for the state capital, official sources said. PWD superintendent engineer (highway-western zone) Jumo Geiyi said the stretch of the highway between Nirjuli and Banderdewa has been temporarily closed due to damage to culverts in several places by incessant rain on the night of June 26. As a result, traffic was being diverted through Harmutty-Doimukh-Nirjuli road, instead of the usual route through Karsingsa. Besides, about 20 metre of NH 52(A) has been damaged at Karsingsa, besides Naharlagun, where portions of it have caved in, he said. More damage to the road, which has been breached near North East Regional Institute of Sc",Arunachal Pradesh,unknown,landslide,continuous_rain,medium,above_road,0.0,0.0,test,6105.0,India,IN,Arunachal Pradesh,0.0,Motuo,43.67228,8/24/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,95.3429,28.9205,India_Media_Catalog,6/26/2014 23:00,2014-06-26 23:00:00,2014-06-26,28.9205,95.3429,28.9205,95.3429,True,28.92,95.343,2014-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057.804443359375,28.4505615234375,247.92762756347656,11727.0,30.0,True
kanglaonline.com,http://kanglaonline.com/2011/06/two-children-claimed-by-landslide-at-tamenglong/,3560.0,5/31/2011 14:30,"Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur","June 1, 2011  A major landslide at Tamenglong has reportedly claimed two lives yesterday. According to a source, two members of a family, a brother and a sister were killed in a massive landslide at the Gaoilung village, Tamenlong ward No. 4 yesterday afternoon at around 2:30 pm.  The deceased brother and sisters were identified as one Masamdingliu, 13 and Mathemsonang, 8 children of Dr. Kiulang originally hailing from Dilong village.  According to the source, the siblings were killed while there house was dragged along by the land slide, triggered by torrential rain yesterday.","Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur",50km,landslide,downpour,medium,unknown,2.0,0.0,glc,3560.0,India,IN,Manipur,223523.0,Imphal,35.52835,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.5935,24.8286,India_Media_Catalog,5/31/2011 14:30,2011-05-31 14:30:00,2011-05-31,24.8286,93.5935,24.8286,93.5935,True,24.829,93.594,2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.3284912109375,33.02092742919922,192.40737915039062,4301.0,10.0,True
Telegraph India,http://www.telegraphindia.com/1080616/jsp/northeast/story_9416169.jsp,587.0,6/15/2008 0:00,"Lakhimpur district, Bihpuria, Assam","heavy flooding and landslides in Assam and Arunachal Pradesh, difficult to determine if casualties were from flooding or landslides","Lakhimpur district, Bihpuria, Assam",25km,landslide,downpour,medium,unknown,17.0,0.0,glc,587.0,India,IN,Assam,59841.0,North Lakhimpur,0.75347,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.0989,27.2298,India_Media_Catalog,6/15/2008 0:00,2008-06-15 00:00:00,2008-06-15,27.2298,94.0989,27.2298,94.0989,True,27.23,94.099,2008-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88673400878906,1.5331401824951172,306.0379638671875,3683.0,10.0,True
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0815/oth058,8012.0,9/6/2015 15:00,"Umling, Meghalaya 793102, India","SHILLONG, Sept 7 - Traffic movement was disrupted on National Highway 40 (Guwahati-Shillong Road) on Sunday afternoon due to a massive landslide at Umling, Ri-Bhoi district. However, one lane has been cleared for traffic movement today. Vehicles were stranded for several hours at the Highway. Superintendent of Police, Ri-Bhoi district, GD Kharwanlang rushed to the spot and diverted light vehicles through a different route.  Light vehicles were directed from Byrnihat to Umden and onward towards Nongpoh and Shillong. Similarly, vehicles from Shillong were diverted to Umling-Sohkhwai route and then to 20 Mile. But heavy vehicles were stranded on the highway yesterday.  “Weather permitting we would be able to clear the other lane this evening or tomorrow,” Kharwanlang said over the phone from Nongpoh today.  It is also being advised that those travelling between Guwahati and Shillong can take the Shillong-Mairang- Patharkhmah-Rani route.","Umling, Meghalaya 793102, India",1km,landslide,unknown,medium,above_road,0.0,0.0,glc,8012.0,India,IN,Meghalaya,14387.0,Nongpoh,7.75972,6/30/2016 17:24,11/20/2017 15:17,2/15/2018 15:51,91.8584,25.9703,India_Media_Catalog,9/6/2015 15:00,2015-09-06 15:00:00,2015-09-06,25.9703,91.8584,25.9703,91.8584,True,25.97,91.858,2015-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7799377441406,5.6393232345581055,120.71436309814453,3814.0,10.0,True
Shillong Times,http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/,7335.0,8/18/2015 9:00,Tura Civil Hospital,A landslip on Tuesday also damaged shops in the Tura Civil Hospital vicinity.,Tura Civil Hospital,1km,landslide,continuous_rain,medium,urban,0.0,0.0,glc,7335.0,India,IN,Meghalaya,63645.0,Tura,0.03796,5/26/2016 23:10,11/20/2017 15:17,2/15/2018 15:51,90.2023,25.5145,India_Media_Catalog,8/18/2015 9:00,2015-08-18 09:00:00,2015-08-18,25.5145,90.2023,25.5145,90.2023,True,25.514,90.202,2015-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.58819580078125,0.4093584716320038,2.702026844024658,3814.0,10.0,True
thestatesman.net,http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=164069,141.0,7/26/2007 0:00,Singtam,closest to predicted location of Shillong (397.72 km),Singtam,50km,landslide,rain,medium,unknown,0.0,0.0,glc,141.0,India,IN,Meghālaya,11090.0,Cherrapunji,19.36242,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,91.88,25.38,India_Media_Catalog,7/26/2007 0:00,2007-07-26 00:00:00,2007-07-26,25.38,91.88,25.38,91.88,True,25.38,91.88,2007-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.01123046875,35.4165153503418,132.4505157470703,3649.0,10.0,True
nbtvlive,,3983.0,9/23/2011 0:00,"Maighuli, Guwahati, Meghalaya","Four persons today got buried alive and 10 others were injured in a landslide at Maighuli, along the Assam-Meghalaya border, police said. Incessant rains triggered the landslip along the hills of Maighuli on the Meghalaya side of the border, Kamrup (metro) SSP Deepak Choudhury said. The victims were sheltered in a cluster of houses along the foothills in the area when a large chunk of earth fell on them.Both the Assam and Meghalaya governments launched rescue operation during which four were found dead, officials said. Ten others were brought out of the debris and admitted to Beltola Army Hospital with injuries, they said.","Maighuli, Guwahati, Meghalaya",unknown,landslide,downpour,large,unknown,4.0,0.0,glc,3983.0,India,IN,Assam,899094.0,Guwahati,3.44946,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,91.7351,26.1548,India_Media_Catalog,9/23/2011 0:00,2011-09-23 00:00:00,2011-09-23,26.1548,91.7351,26.1548,91.7351,True,26.155,91.735,2011-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.397701263427734,1.52072274684906,303.621826171875,7001.0,50.0,True
Red Cross - Field reports,https://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2987,148.0,7/30/2007 0:00,Saiha,road networks disrupted,Saiha,25km,landslide,downpour,medium,unknown,0.0,0.0,glc,148.0,India,IN,Mizoram,22654.0,Saiha,2.05477,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.967,22.479,India_Media_Catalog,7/30/2007 0:00,2007-07-30 00:00:00,2007-07-30,22.479,92.967,22.479,92.967,True,22.479,92.967,2007-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.4695739746094,17.275562286376953,160.86233520507812,4301.0,10.0,True
Telegraph,https://www.telegraphindia.com/1090817/jsp/siliguri/story_11368309.jsp,1094.0,8/16/2009 21:30,"Katare village, 80 km from Kalimpong","In Katare village, about 80km from Kalimpong, a landslide brought down the house of Nima Tshering Lepcha at 9.30 last night, burying alive three-year-old Samuel. Nima’s two other children had a narrow escape.","Katare village, 80 km from Kalimpong",exact,landslide,downpour,medium,deforested_slope,1.0,0.0,glc,1094.0,India,IN,Bengal,43000.0,Kālimpang,1.40893,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.63411246,27.15977181,India_Media_Catalog,8/16/2009 21:30,2009-08-16 21:30:00,2009-08-16,27.15977181,88.63411246,27.15977181,88.63411246,True,27.16,88.634,2009-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.6243286132812,40.2085075378418,47.094627380371094,3662.0,10.0,True
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",1775.0,4/21/2010 0:00,Arunachal Pradesh ,"As per PTI report at least 12 people have died in Arunachal Pradesh due to landslides triggered by heavy rains on 21st April 2010. Landslides have cut off road links at Lohit, Upper Siang, Dibang Valley, Anjan and East Kameng districts. ",Arunachal Pradesh ,unknown,landslide,downpour,medium,unknown,12.0,0.0,glc,1775.0,India,IN,Arunāchal Pradesh,14927.0,Tezu,5.14944,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,96.1779,27.8965,India_Media_Catalog,4/21/2010 0:00,2010-04-21 00:00:00,2010-04-21,27.8965,96.1779,27.8965,96.1779,True,27.896,96.178,2010-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.589599609375,5.63365364074707,315.86431884765625,3637.0,10.0,True
morungexpress,http://www.morungexpress.com/local/67492.html,3663.0,6/28/2011 0:00,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Kikruma | June 28 : Following the heavy down-pour of incessant monsoon rain for the last few weeks, paddy fields belonging to six families at Ruzapfu valley, Kikruma Village under Phek District have submerged under overflowing streams. The relentless rain has caused massive landslides and mudslides damaging paddy and also partially affecting the NH-129. Kikruma Village is located some 50 Kms away from Kohima Talking to The Morung Express, Kasahi Vero one of the affected paddy field owner stated, “The water in the streams and rivulets at the adjoining areas has carried downstream the mud and wrought havoc and calamity by destroying major portion of already planted paddy fields at Ruzapfu valley.” Earlier, it was reported that on June 21 last, the threat caused by the rainfall was beyond human control and the farmers suffered heavy loses, approximately estimated to be worth more than five lakh rupees. It is to be noted that the annual yield of paddy was roughly measured around 200 head l","Ruzapfu valley, Kikruma Village, Phek District, Nagaland",50km,landslide,downpour,medium,unknown,0.0,0.0,glc,3663.0,India,IN,Nāgāland,92113.0,Kohima,0.72537,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.1099,25.6682,India_Media_Catalog,6/28/2011 0:00,2011-06-28 00:00:00,2011-06-28,25.6682,94.1099,25.6682,94.1099,True,25.668,94.11,2011-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.0286865234375,17.302640914916992,67.99267578125,4276.0,10.0,True
